"SQ_CANDIDATO";"NM_CANDIDATO";"NM_SOCIAL_CANDIDATO";"SG_PARTIDO";"DS_GENERO";"DS_GRAU_INSTRUCAO";"DS_ESTADO_CIVIL";"DS_COR_RACA";"DS_OCUPACAO";"DS_SITUACAO_CANDIDATURA";"ST_REELEICAO";"nome_key";"BENS_TOTAL";"TOTAL_VOTOS";"DS_SIT_TOT_TURNO";"Nome.candidato";"RECEITA_TOTAL";"FONTE_RECEITA";"ORIGEM_RECEITA"
250000011672;"SERGIO NAVARRA";"#NULO#";"PV";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"PARDA";"EMPRESÁRIO";"APTO";"N";"SERGIO NAVARRA";45000;368;"SUPLENTE";NA;NA;NA;NA
250000038343;"PATRICIA KIYOMI TANI";"#NULO#";"PSDC";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"AMARELA";"OUTROS";"APTO";"N";"PATRICIA KIYOMI TANI";30000;111;"NÃO ELEITO";NA;NA;NA;NA
250000038373;"SERGIO ANTONIO SÁ DE ALBUQUERQUE";"#NULO#";"PSDC";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"MÚSICO";"APTO";"N";"SERGIO ANTONIO SÁ DE ALBUQUERQUE";NA;354;"NÃO ELEITO";"SERGIO ANTONIO SÁ DE ALBUQUERQUE";6691,12;"Outros Recursos, Fundo Partidario";"Recursos de pessoas físicas, Recursos de outros candidatos, Recursos de partido político"
250000008315;"MARCELO PEREIRA SURCIN";"#NULO#";"PRB";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PRETA";"JORNALISTA E REDATOR";"APTO";"N";"MARCELO PEREIRA SURCIN";2718650;12602;"SUPLENTE";NA;NA;NA;NA
250000013948;"KENNEDY RENE RODRIGUES DA SILVA";"#NULO#";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"JORNALISTA E REDATOR";"APTO";"N";"KENNEDY RENE RODRIGUES DA SILVA";1e+05;567;"NÃO ELEITO";NA;NA;NA;NA
250000013969;"RUI FERNANDES CORREA JUNIOR";"#NULO#";"PRTB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";"RUI FERNANDES CORREA JUNIOR";232925,01;334;"NÃO ELEITO";NA;NA;NA;NA
250000020792;"MARCO ANTONIO NOTARI";"#NULO#";"PMDB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ADVOGADO";"APTO";"N";"MARCO ANTONIO NOTARI";NA;408;"SUPLENTE";"MARCO ANTONIO NOTARI";2600;"Outros Recursos";"Recursos de pessoas físicas"
250000008328;"IZILDINHA SOUZA DOS SANTOS";"#NULO#";"PRB";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"GERENTE";"APTO";"N";"IZILDINHA SOUZA DOS SANTOS";NA;316;"SUPLENTE";NA;NA;NA;NA
250000024542;"SÉRGIO KOEI IKEHARA";"#NULO#";"PSTU";"MASCULINO";"SUPERIOR COMPLETO";"SEPARADO(A) JUDICIALMENTE";"AMARELA";"BANCÁRIO E ECONOMIÁRIO";"APTO";"N";"SÉRGIO KOEI IKEHARA";NA;101;"NÃO ELEITO";NA;NA;NA;NA
250000014902;"GILBERTO JACINTO FEITOSA";"#NULO#";"PSOL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"APTO";"N";"GILBERTO JACINTO FEITOSA";24800;517;"SUPLENTE";"GILBERTO JACINTO FEITOSA";1150;"Outros Recursos";"Recursos próprios"
250000011020;"JOÃO CARLOS CAMISA NOVA";"#NULO#";"DEM";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"S";"JOÃO CARLOS CAMISA NOVA";213025,14;18278;"SUPLENTE";"JOÃO CARLOS CAMISA NOVA";240754,97;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos próprios, Recursos de partido político"
250000004978;"ADMIR GERVASIO MOREIRA";"#NULO#";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PRETA";"MILITAR REFORMADO";"APTO";"N";"ADMIR GERVASIO MOREIRA";772000;4005;"SUPLENTE";NA;NA;NA;NA
250000006142;"JAMIL MURAD";"#NULO#";"PC do B";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"APTO";"S";"JAMIL MURAD";587608,37;6615;"NÃO ELEITO";"JAMIL MURAD";283734,32;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000027326;"RAIMUNDO NONATO DOS SANTOS SOUZA";"#NULO#";"PTC";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"BRANCA";"MOTORISTA PARTICULAR";"APTO";"N";"RAIMUNDO NONATO DOS SANTOS SOUZA";NA;621;"NÃO ELEITO";NA;NA;NA;NA
250000022099;"PAULO ROBERTO FIORILO";"#NULO#";"PT";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"APTO";"S";"PAULO ROBERTO FIORILO";598732,31;24767;"SUPLENTE";"PAULO ROBERTO FIORILO";393008,57;"Outros Recursos, Fundo Partidario";"Recursos de pessoas físicas, Recursos de partido político, Recursos próprios"
250000011694;"VERA LUCIA SOARES SIMOES";"#NULO#";"PV";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"APTO";"N";"VERA LUCIA SOARES SIMOES";NA;299;"SUPLENTE";NA;NA;NA;NA
250000014894;"CARLA CRISTINA SOARES DE CARVALHO";"#NULO#";"PSOL";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"PROFESSOR DE ENSINO FUNDAMENTAL";"APTO";"N";"CARLA CRISTINA SOARES DE CARVALHO";39826,76;2042;"SUPLENTE";"CARLA CRISTINA SOARES DE CARVALHO";3523,35;"Fundo Partidario, Outros Recursos";"Recursos de partido político, Recursos de pessoas físicas"
250000004993;"VIVIANE MODESTO DE SOUZA";"#NULO#";"PSDB";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PRETA";"COZINHEIRO";"APTO";"N";"VIVIANE MODESTO DE SOUZA";NA;789;"SUPLENTE";"VIVIANE MODESTO DE SOUZA";4700;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000020852;"RODRIGO HAYASHI GOULART";"#NULO#";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"VETERINÁRIO";"APTO";"N";"RODRIGO HAYASHI GOULART";2236931,54;49364;"ELEITO POR QP";"RODRIGO HAYASHI GOULART";1070368,14;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000050198;"ANDERSON COSTA FERRARO";"#NULO#";"PSL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";"ANDERSON COSTA FERRARO";NA;114;"NÃO ELEITO";NA;NA;NA;NA
250000008318;"EDUARDO DOS REIS";"#NULO#";"PRB";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";"N";"EDUARDO DOS REIS";2205000;1123;"SUPLENTE";NA;NA;NA;NA
250000008368;"AGOSTINHO DE ASSUNÇÃO NETO";"#NULO#";"PSC";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";"AGOSTINHO DE ASSUNÇÃO NETO";985000;3077;"SUPLENTE";"AGOSTINHO DE ASSUNÇÃO NETO";7563,33;"Outros Recursos, Fundo Partidario";"Recursos de pessoas físicas, Recursos de partido político, Recursos próprios"
250000040608;"HERVANDO LUIZ VELOZO";"#NULO#";"SD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";"N";"HERVANDO LUIZ VELOZO";NA;4578;"NÃO ELEITO";"HERVANDO LUIZ VELOZO";17121,69;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000027331;"WELLINGTON DE JESUS PINTO";"#NULO#";"PTC";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"APTO";"N";"WELLINGTON DE JESUS PINTO";NA;189;"NÃO ELEITO";NA;NA;NA;NA
250000005821;"FLÁVIO RODRIGO GOMES PEDRO";"#NULO#";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";"FLÁVIO RODRIGO GOMES PEDRO";634207,73;510;"SUPLENTE";"FLÁVIO RODRIGO GOMES PEDRO";13450;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000019132;"FRANCELANE DA SILVA MARÇAL";"#NULO#";"PTB";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";"FRANCELANE DA SILVA MARÇAL";177871,01;460;"SUPLENTE";NA;NA;NA;NA
250000011671;"MAURICIO BARROS GONZAGA DO NASCIMENTO";"#NULO#";"PV";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";"MAURICIO BARROS GONZAGA DO NASCIMENTO";64723;246;"SUPLENTE";NA;NA;NA;NA
250000019140;"CELIA REGINA CORRÊA";"#NULO#";"PTB";"FEMININO";"SUPERIOR COMPLETO";"VIÚVO(A)";"BRANCA";"JORNALISTA E REDATOR";"APTO";"N";"CELIA REGINA CORRÊA";125654,11;429;"SUPLENTE";NA;NA;NA;NA
250000094290;"JOSELITO MIRANDA DOS SANTOS";"#NULO#";"PTN";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"PROFESSOR DE ENSINO MÉDIO";"APTO";"N";"JOSELITO MIRANDA DOS SANTOS";NA;543;"SUPLENTE";NA;NA;NA;NA
250000093114;"CLAUDIA RODRIGUES DE SOUSA";"#NULO#";"PTN";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";"CLAUDIA RODRIGUES DE SOUSA";NA;214;"SUPLENTE";"CLAUDIA RODRIGUES DE SOUSA";142,2;"Outros Recursos";"Recursos de outros candidatos"
250000027269;"ROSANGELA HENRIQUE DE LIMA";"#NULO#";"PRP";"FEMININO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"PSICÓLOGO";"APTO";"N";"ROSANGELA HENRIQUE DE LIMA";NA;202;"NÃO ELEITO";NA;NA;NA;NA
250000008313;"EDSON MARQUES DA SILVA";"#NULO#";"PRB";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"PRETA";"EMPRESÁRIO";"APTO";"N";"EDSON MARQUES DA SILVA";NA;835;"SUPLENTE";NA;NA;NA;NA
250000010842;"SONIA FRANCINE GASPAR MARMO";"#NULO#";"PPS";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"JORNALISTA E REDATOR";"APTO";"N";"SONIA FRANCINE GASPAR MARMO";350000;40113;"ELEITO POR QP";"SONIA FRANCINE GASPAR MARMO";36197;"Outros Recursos, Fundo Partidario";"Recursos de pessoas físicas, Recursos de partido político, Recursos de outros candidatos"
250000005018;"BEATRIZ HELENA FALCÃO BOTELHO";"#NULO#";"PSDB";"FEMININO";"SUPERIOR COMPLETO";"SEPARADO(A) JUDICIALMENTE";"BRANCA";"PSICÓLOGO";"APTO";"N";"BEATRIZ HELENA FALCÃO BOTELHO";574264,76;2877;"SUPLENTE";"BEATRIZ HELENA FALCÃO BOTELHO";16673,77;"Outros Recursos";"Recursos de outros candidatos, Recursos de pessoas físicas"
250000008346;"ALBERTO SABINO DE OLIVEIRA";"#NULO#";"PRB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PARDA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";"N";"ALBERTO SABINO DE OLIVEIRA";250423,68;1164;"SUPLENTE";NA;NA;NA;NA
250000006136;"ISRAEL NERI";"#NULO#";"PC do B";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"PARDA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";"N";"ISRAEL NERI";375000;244;"NÃO ELEITO";"ISRAEL NERI";4707,8;"Outros Recursos";"Recursos de pessoas físicas, Recursos de partido político"
250000020822;"ALEXANDRE MARQUES TIRELLI";"#NULO#";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";"ALEXANDRE MARQUES TIRELLI";850521,88;2186;"SUPLENTE";"ALEXANDRE MARQUES TIRELLI";100;"Outros Recursos";"Recursos próprios"
250000014863;"GIVANILDO MANOEL DA SILVA";"#NULO#";"PSOL";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"INDÍGENA";"OUTROS";"APTO";"N";"GIVANILDO MANOEL DA SILVA";NA;2486;"SUPLENTE";"GIVANILDO MANOEL DA SILVA";22238,35;"Outros Recursos, Fundo Partidario";"Recursos de pessoas físicas, Recursos de partido político"
250000010837;"QUITÉRIO NASCIMENTO BARROS";"#NULO#";"PPS";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";"N";"QUITÉRIO NASCIMENTO BARROS";266711,5;363;"SUPLENTE";NA;NA;NA;NA
250000011678;"GILBERTO PUJOL BISCARO";"#NULO#";"PV";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"PARDA";"EMPRESÁRIO";"APTO";"N";"GILBERTO PUJOL BISCARO";6000;442;"SUPLENTE";NA;NA;NA;NA
250000058346;"FLAVIA RAINHA MARTINS ANDRADE PINTO";"#NULO#";"PTN";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";"FLAVIA RAINHA MARTINS ANDRADE PINTO";NA;154;"SUPLENTE";"FLAVIA RAINHA MARTINS ANDRADE PINTO";3030;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000010913;"MIRIAN ROSA ZAMPERO";"#NULO#";"PMB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";"MIRIAN ROSA ZAMPERO";6000;91;"SUPLENTE";NA;NA;NA;NA
250000027330;"TEREZINHA APARECIDA MARQUES TOSINI ESTEVES";"#NULO#";"PTC";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";"N";"TEREZINHA APARECIDA MARQUES TOSINI ESTEVES";390000;276;"NÃO ELEITO";NA;NA;NA;NA
250000010897;"ADRIANA SANCHES GALDEANO BORGO";"#NULO#";"PHS";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"PROFESSOR DE ENSINO FUNDAMENTAL";"APTO";"N";"ADRIANA SANCHES GALDEANO BORGO";NA;3802;"SUPLENTE";"ADRIANA SANCHES GALDEANO BORGO";3190;"Outros Recursos";"Recursos de pessoas físicas"
250000022150;"RAIMUNDO SOUZA SOARES";"#NULO#";"PDT";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"PARDA";"EMPRESÁRIO";"APTO";"N";"RAIMUNDO SOUZA SOARES";NA;492;"SUPLENTE";NA;NA;NA;NA
250000027261;"ANDRÉA JOFRE OLIVEIRA";"#NULO#";"PRP";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"BRANCA";"DONA DE CASA";"APTO";"N";"ANDRÉA JOFRE OLIVEIRA";118695;538;"NÃO ELEITO";NA;NA;NA;NA
250000027322;"MARCELO LUCIANO DA SILVA";"#NULO#";"PTC";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"PARDA";"MOTORISTA PARTICULAR";"APTO";"N";"MARCELO LUCIANO DA SILVA";7000;369;"NÃO ELEITO";NA;NA;NA;NA
250000022091;"MANOEL DEL RIO BLAS FILHO";"#NULO#";"PT";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";"MANOEL DEL RIO BLAS FILHO";637857;22770;"SUPLENTE";"MANOEL DEL RIO BLAS FILHO";246465,26;"Outros Recursos, Fundo Partidario";"Recursos de pessoas físicas, Recursos de partido político, Recursos de origens não identificadas, Recursos próprios"
250000038345;"ROBERTA CRISTINA RONCADA GASPAR";"#NULO#";"PSDC";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"PEDAGOGO";"APTO";"N";"ROBERTA CRISTINA RONCADA GASPAR";225000;173;"NÃO ELEITO";"ROBERTA CRISTINA RONCADA GASPAR";200,57;"Outros Recursos";"Recursos de origens não identificadas, Recursos próprios"
250000010857;"RODRIGO GOMES DE SOUZA";"#NULO#";"PHS";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ENGENHEIRO";"APTO";"N";"RODRIGO GOMES DE SOUZA";447827,25;14199;"SUPLENTE";"RODRIGO GOMES DE SOUZA";95722;"Outros Recursos";"Recursos próprios, Recursos de outros candidatos"
250000027321;"LUCIO PEREIRA DO NASCIMENTO";"#NULO#";"PTC";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"BRANCA";"SERVIDOR PÚBLICO MUNICIPAL";"APTO";"N";"LUCIO PEREIRA DO NASCIMENTO";NA;252;"NÃO ELEITO";NA;NA;NA;NA
250000050163;"SERGIO FRANCISCO TERRA";"#NULO#";"PSL";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";"SERGIO FRANCISCO TERRA";NA;2361;"NÃO ELEITO";"SERGIO FRANCISCO TERRA";12490;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000010900;"MONICA BERBEL ROCHA";"#NULO#";"PHS";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";"N";"MONICA BERBEL ROCHA";NA;1149;"SUPLENTE";NA;NA;NA;NA
250000006138;"MARCIO EVANGELISTA DOS SANTOS";"#NULO#";"PC do B";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"ELETRICISTA E ASSEMELHADOS";"APTO";"N";"MARCIO EVANGELISTA DOS SANTOS";1e+05;241;"NÃO ELEITO";NA;NA;NA;NA
250000015108;"SERGIO BORGES ARRUDA";"#NULO#";"REDE";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PRETA";"EMPRESÁRIO";"APTO";"N";"SERGIO BORGES ARRUDA";352282,55;6308;"NÃO ELEITO";"SERGIO BORGES ARRUDA";202450;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000014900;"EDSON SENA NETO";"#NULO#";"PSOL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS";"APTO";"N";"EDSON SENA NETO";511000;1254;"SUPLENTE";NA;NA;NA;NA
250000019152;"MARIA ERIVANDA CAVALCANTE ARAÚJO";"#NULO#";"PTB";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";"MARIA ERIVANDA CAVALCANTE ARAÚJO";350000;253;"SUPLENTE";"MARIA ERIVANDA CAVALCANTE ARAÚJO";763;"Outros Recursos, Fundo Partidario";"Recursos de partido político, Recursos próprios, Recursos de outros candidatos"
250000011640;"LAURECI LUCIO DO PRADO";"#NULO#";"PV";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"SERVIDOR PÚBLICO MUNICIPAL";"APTO";"N";"LAURECI LUCIO DO PRADO";37224;327;"SUPLENTE";NA;NA;NA;NA
250000020779;"GEORGE VATUTIN HATO";"#NULO#";"PMDB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"VEREADOR";"APTO";"S";"GEORGE VATUTIN HATO";827175,44;26104;"ELEITO POR MÉDIA";"GEORGE VATUTIN HATO";424670;"Outros Recursos, Fundo Partidario";"Recursos de pessoas físicas, Recursos de partido político, Recursos próprios"
250000006175;"ALESSANDRO BUZO DE SOUZA";"#NULO#";"PC do B";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";"ALESSANDRO BUZO DE SOUZA";105000;1023;"NÃO ELEITO";"ALESSANDRO BUZO DE SOUZA";5843,67;"Outros Recursos, Fundo Partidario";"Recursos de partido político"
250000006165;"NILSON JOSÉ GARRIDO";"#NULO#";"PC do B";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"APTO";"N";"NILSON JOSÉ GARRIDO";NA;380;"NÃO ELEITO";NA;NA;NA;NA
250000020823;"BENEDITO VILLELA ALVES COSTA JUNIOR";"#NULO#";"PSD";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";"BENEDITO VILLELA ALVES COSTA JUNIOR";441688,77;306;"SUPLENTE";"BENEDITO VILLELA ALVES COSTA JUNIOR";3300;"Outros Recursos";"Recursos próprios"
250000013930;"ADRIANO SAVIANO";"#NULO#";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA";"APTO";"N";"ADRIANO SAVIANO";NA;123;"NÃO ELEITO";NA;NA;NA;NA
250000062811;"VINICIUS RECIO LEITE";"#NULO#";"PATRIOTA";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";"VINICIUS RECIO LEITE";31700;310;"NÃO ELEITO";NA;NA;NA;NA
250000006190;"JEFFERSON ERECY SANTOS";"#NULO#";"PC do B";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"ENFERMEIRO";"APTO";"N";"JEFFERSON ERECY SANTOS";NA;3063;"NÃO ELEITO";"JEFFERSON ERECY SANTOS";25026,25;"Outros Recursos, Fundo Partidario";"Recursos de pessoas físicas, Recursos de partido político"
250000010858;"MARCOS DE SOUZA";"#NULO#";"PHS";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";"MARCOS DE SOUZA";361949,69;884;"SUPLENTE";"MARCOS DE SOUZA";37243,3;"Fundo Partidario, Outros Recursos";"Recursos de partido político, Recursos de pessoas físicas, Recursos de outros candidatos"
250000011658;"PAOLA ELIDE CHIARELLO";"#NULO#";"PV";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";"PAOLA ELIDE CHIARELLO";120005,69;115;"SUPLENTE";NA;NA;NA;NA
250000022074;"ALFREDO ALVES CAVALCANTE";"#NULO#";"PT";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"VEREADOR";"APTO";"S";"ALFREDO ALVES CAVALCANTE";764996,34;36324;"ELEITO POR QP";"ALFREDO ALVES CAVALCANTE";232825;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000014887;"WARLEY ALVES BARBOSA";"#NULO#";"PSOL";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";"WARLEY ALVES BARBOSA";NA;24;"SUPLENTE";NA;NA;NA;NA
250000006160;"ANTONIO CARLOS DOS SANTOS";"#NULO#";"PC do B";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PRETA";"ADMINISTRADOR";"APTO";"N";"ANTONIO CARLOS DOS SANTOS";NA;210;"NÃO ELEITO";"ANTONIO CARLOS DOS SANTOS";5446,45;"Outros Recursos";"Recursos próprios, Recursos de partido político"
250000011651;"CARLITO RICARDO";"#NULO#";"PV";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"SERVIDOR PÚBLICO MUNICIPAL";"APTO";"N";"CARLITO RICARDO";14000;515;"SUPLENTE";NA;NA;NA;NA
250000062807;"FABIO APARECIDO FARIA";"#NULO#";"PATRIOTA";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES";"APTO";"N";"FABIO APARECIDO FARIA";NA;157;"NÃO ELEITO";NA;NA;NA;NA
250000006191;"JOSÉ MARCELO DA SILVA";"#NULO#";"PC do B";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"OUTROS";"APTO";"N";"JOSÉ MARCELO DA SILVA";NA;1414;"NÃO ELEITO";"JOSÉ MARCELO DA SILVA";16970,77;"Fundo Partidario, Outros Recursos";"Recursos de partido político, Recursos de pessoas físicas"
250000013960;"RISLAINE FEITOZA ALVES";"#NULO#";"PRTB";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS";"APTO";"N";"RISLAINE FEITOZA ALVES";NA;24;"NÃO ELEITO";NA;NA;NA;NA
250000020794;"NELLO RODOLPHO GIONGO FILHO";"#NULO#";"PMDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"APTO";"S";"NELLO RODOLPHO GIONGO FILHO";2148792,38;18321;"SUPLENTE";"NELLO RODOLPHO GIONGO FILHO";262213,93;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos, Recursos de partido político"
250000011675;"VALTER LIMA";"#NULO#";"PV";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";"VALTER LIMA";1500;470;"SUPLENTE";NA;NA;NA;NA
250000011632;"ANIBAL DE FREITAS FILHO";"#NULO#";"PV";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ENGENHEIRO";"APTO";"S";"ANIBAL DE FREITAS FILHO";1056492,56;16503;"SUPLENTE";"ANIBAL DE FREITAS FILHO";148600;"Outros Recursos";"Recursos de pessoas físicas, Recursos próprios"
250000006200;"ROMILDO LIMA DE ANDRADE ROCHA";"#NULO#";"PC do B";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"APTO";"N";"ROMILDO LIMA DE ANDRADE ROCHA";NA;75;"NÃO ELEITO";"ROMILDO LIMA DE ANDRADE ROCHA";4684,84;"Outros Recursos";"Recursos de partido político"
