"SQ_CANDIDATO";"NM_CANDIDATO";"NM_SOCIAL_CANDIDATO";"SG_PARTIDO";"DS_GENERO";"DS_GRAU_INSTRUCAO";"DS_ESTADO_CIVIL";"DS_COR_RACA";"DS_OCUPACAO";"DS_SITUACAO_CANDIDATURA";"ST_REELEICAO";"BENS_TOTAL";"DS_SIT_TOT_TURNO";"TOTAL_VOTOS";"RECEITA_TOTAL";"FONTE_RECEITA";"ORIGEM_RECEITA"
250000011701;"RODRIGO SCARDELATO GONZALES";"#NULO#";"PV";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"PUBLICITÁRIO";"APTO";"N";NA;"SUPLENTE";824;2000;"Outros Recursos";"Recursos de pessoas físicas"
250000008329;"MARIA AMÉLIA LOFRANO";"#NULO#";"PRB";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"SUPLENTE";247;15465,17;"Fundo Partidario, Outros Recursos";"Recursos de partido político, Recursos de pessoas físicas, Recursos de outros candidatos"
250000005012;"PAULO CAHIM";"#NULO#";"PSDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";326500;"SUPLENTE";3464;21500;"Fundo Partidario, Outros Recursos";"Recursos de partido político, Recursos de pessoas físicas"
250000027277;"GENESIO VIVANCO SOLANO SOBRINHO";"#NULO#";"PRP";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";NA;"NÃO ELEITO";1059;7718,57;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000058363;"ALEXANDRE DE FELICE";"#NULO#";"PTN";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"POLICIAL MILITAR";"APTO";"N";83469;"SUPLENTE";3170;32318,62;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de partido político, Recursos de outros candidatos, Recursos de pessoas físicas"
250000005805;"AGNES HELENA CHIURATTO";"#NULO#";"NOVO";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";20504,53;"SUPLENTE";1902;8255;"Outros Recursos";"Recursos de pessoas físicas"
250000005014;"ROSELI GHESSO BRENTZEL";"#NULO#";"PSDB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";833288,08;"SUPLENTE";576;11142,35;"Outros Recursos";"Recursos de outros candidatos, Recursos próprios, Recursos de pessoas físicas"
250000011015;"DANIEL MOREIRA DO NASCIMENTO";"#NULO#";"DEM";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"TÉCNICO DE ELETRICIDADE, ELETRÔNICA E TELECOMUNICAÇÕES";"APTO";"N";835000;"SUPLENTE";1510;4294,8;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos de pessoas físicas, Recursos de partido político"
250000020810;"ARIADINE FERREIRA ESPINDOLA";"#NULO#";"PMDB";"FEMININO";"ENSINO FUNDAMENTAL COMPLETO";"VIÚVO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"SUPLENTE";182;NA;NA;NA
250000027305;"RENATO BORGIANI";"#NULO#";"PRP";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";NA;"NÃO ELEITO";261;NA;NA;NA
250000062798;"MARLENE RODRIGUES DO AMARAL SCARAMELLA";"#NULO#";"PATRIOTA";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"PROFESSOR DE ENSINO MÉDIO";"APTO";"N";NA;"NÃO ELEITO";563;NA;NA;NA
250000027335;"GILMÁRIO RAMOS PIRES";"#NULO#";"PT do B";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";5500;"NÃO ELEITO";401;NA;NA;NA
250000014873;"MARIA DE FÁTIMA VASCONCELOS DA SILVA RIBEIRO";"#NULO#";"PSOL";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"PARDA";"DONA DE CASA";"APTO";"N";NA;"SUPLENTE";564;720;"Outros Recursos";"Recursos próprios"
250000008296;"EUSTAQUIO BRASILINSE";"#NULO#";"PRB";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PARDA";"POLICIAL MILITAR";"APTO";"N";NA;"SUPLENTE";4626;8075;"Fundo Partidario, Outros Recursos";"Recursos de partido político, Recursos de pessoas físicas"
250000027311;"FABIO GONCALVES PEREIRA";"#NULO#";"PTC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"OUTROS";"APTO";"N";NA;"NÃO ELEITO";452;150;"Outros Recursos";"Recursos próprios"
250000093120;"CESAR PADOVAN DO MOINHO";"#NULO#";"PTN";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";174405,13;"SUPLENTE";621;NA;NA;NA
250000040593;"FABIO DORIVAL CANO";"#NULO#";"SD";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";15000;"NÃO ELEITO";1600;NA;NA;NA
250000019155;"PAULO ROGERIO PEREIRA NEME";"#NULO#";"PTB";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"POLICIAL CIVIL";"APTO";"N";264969,6;"SUPLENTE";1657;NA;NA;NA
250000022103;"VALDEMAR SILVA";"#NULO#";"PT";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"VEREADOR";"APTO";"S";881429,58;"SUPLENTE";16872;121339,17;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000058380;"JOAO HONORIO";"#NULO#";"PTN";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";NA;"SUPLENTE";1907;NA;NA;NA
250000011004;"CARMINO PEPE";"#NULO#";"PP";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADVOGADO";"APTO";"N";1554335,47;"SUPLENTE";6050;33200;"Outros Recursos";"Recursos de pessoas físicas"
250000020778;"FABIO CERIDONO FORTES";"#NULO#";"PMDB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ECONOMISTA";"APTO";"N";357836,11;"SUPLENTE";3763;26036;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos"
250000050173;"JOSÉ DONIZETE DA SILVA";"#NULO#";"PSL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"PARDA";"CABELEIREIRO E BARBEIRO";"APTO";"N";NA;"NÃO ELEITO";295;NA;NA;NA
250000058357;"ANTONIO ALVES PEDROZA";"#NULO#";"PTN";"MASCULINO";"LÊ E ESCREVE";"CASADO(A)";"BRANCA";"GARÇOM";"APTO";"N";14900;"SUPLENTE";604;142,2;"Outros Recursos";"Recursos de outros candidatos"
250000019173;"MARCO AURÉLIO KÜHL";"#NULO#";"PTB";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"BRANCA";"TAXISTA";"APTO";"N";NA;"SUPLENTE";547;NA;NA;NA
250000013974;"VERUSKA RODRIGUES DA SILVA";"#NULO#";"PRTB";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"JORNALISTA E REDATOR";"APTO";"N";NA;"NÃO ELEITO";82;NA;NA;NA
250000014890;"ADRIANO PELOSO";"#NULO#";"PSOL";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ODONTÓLOGO";"APTO";"N";NA;"SUPLENTE";415;1600;"Outros Recursos";"Recursos próprios"
250000010844;"ROBERTA GIMENEZ DAMASCENO";"#NULO#";"PPS";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"SUPLENTE";88;NA;NA;NA
250000019188;"GLEISON JOÃO GOMES PEGO";"#NULO#";"PTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA";"APTO";"N";NA;"SUPLENTE";833;NA;NA;NA
250000058365;"ANDREA CAMBRAIA DA SILVA";"#NULO#";"PTN";"FEMININO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";27838,61;"SUPLENTE";1031;2843,3;"Outros Recursos";"Recursos de pessoas físicas, Recursos de outros candidatos"
250000058390;"DAVID SANTOS SOUSA";"#NULO#";"PTN";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";"N";NA;"SUPLENTE";1880;NA;NA;NA
250000010995;"FRANCISCO CANINDE DO NASCIMENTO";"#NULO#";"PSB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";"N";192750;"SUPLENTE";1249;NA;NA;NA
250000005015;"ROSIMEIRE MARIA DIAS";"#NULO#";"PSDB";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";"N";203;"SUPLENTE";293;NA;NA;NA
250000040575;"LUCAS SOUZA DOS SANTOS";"#NULO#";"SD";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"EMPRESÁRIO";"APTO";"N";NA;"NÃO ELEITO";2064;NA;NA;NA
250000058379;"JEFFERSON RODRIGUES DOS SANTOS";"#NULO#";"PTN";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"AGENTE ADMINISTRATIVO";"APTO";"N";11338,98;"SUPLENTE";585;284,4;"Outros Recursos";"Recursos de outros candidatos"
250000019142;"ENOC GOMES DA SILVA";"#NULO#";"PTB";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"PRETA";"OUTROS";"APTO";"N";NA;"SUPLENTE";339;NA;NA;NA
250000040570;"KARIUM DE ALMEIDA BRIZOLLA";"#NULO#";"SD";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"ECONOMISTA";"APTO";"N";6900;"NÃO ELEITO";71;NA;NA;NA
250000058358;"VLADIMIR FERNANDES DE ALMEIDA";"#NULO#";"PTN";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"PROFESSOR DE ENSINO MÉDIO";"APTO";"N";501;"SUPLENTE";1837;1608,44;"Outros Recursos";"Recursos de pessoas físicas, Recursos de outros candidatos"
250000005789;"NILTON ROSSANO";"#NULO#";"NOVO";"MASCULINO";"SUPERIOR COMPLETO";"SEPARADO(A) JUDICIALMENTE";"BRANCA";"SERVIDOR PÚBLICO MUNICIPAL";"APTO";"N";27251,36;"SUPLENTE";400;5611,7;"Outros Recursos";"Recursos de origens não identificadas, Recursos próprios, Recursos de partido político, Recursos de pessoas físicas"
250000019182;"MARCIO JOSÉ DA SILVA BARBOZA";"#NULO#";"PTB";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"PRETA";"TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO)";"APTO";"N";350000;"SUPLENTE";980;NA;NA;NA
250000006197;"MAÍSA LOPES DOS SANTOS";"#NULO#";"PC do B";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"NUTRICIONISTA E ASSEMELHADOS";"APTO";"N";NA;"NÃO ELEITO";587;8683,15;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de partido político"
250000008352;"DANIA LIMA DE OLIVEIRA";"#NULO#";"PRB";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"SUPLENTE";1092;NA;NA;NA
250000008323;"JEAN MADEIRA DA SILVA";"#NULO#";"PRB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"APTO";"S";98203;"SUPLENTE";5833;23850;"Fundo Partidario, Outros Recursos";"Recursos de partido político, Recursos de pessoas físicas"
250000008365;"JOSE SOUZA DOS SANTOS";"#NULO#";"PRB";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"PARDA";"VEREADOR";"APTO";"S";134883,56;"ELEITO POR QP";55924;211612,5;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000093409;"FRANKLIN THIAGO NEVES KAWABATA";"#NULO#";"PPL";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"BRANCA";"VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS";"APTO";"N";15000;"NÃO ELEITO";210;NA;NA;NA
250000019179;"AUDEIDE CARDOSO";"#NULO#";"PTB";"FEMININO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PRETA";"EMPRESÁRIO";"APTO";"N";975000;"SUPLENTE";136;NA;NA;NA
250000013966;"MAURICIO GABAI TANURCOV";"#NULO#";"PRTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"OUTROS";"APTO";"N";198696,52;"NÃO ELEITO";58;NA;NA;NA
250000044423;"JOSÉ MARIA DE OLIVEIRA";"#NULO#";"PPL";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"DIVORCIADO(A)";"PARDA";"LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA";"APTO";"N";NA;"NÃO ELEITO";65;2750;"Outros Recursos";"Recursos de partido político, Recursos de pessoas físicas"
250000050148;"ANTONIO CARLOS SOARES FERREIRA";"#NULO#";"PSL";"MASCULINO";"LÊ E ESCREVE";"SOLTEIRO(A)";"BRANCA";"ATOR E DIRETOR DE ESPETÁCULOS PÚBLICOS";"APTO";"N";NA;"NÃO ELEITO";176;NA;NA;NA
250000019131;"ELIANE OLIVEIRA DA SILVA";"#NULO#";"PTB";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";20000;"SUPLENTE";264;NA;NA;NA
250000008353;"JOSE GARRIS DEL VALLE";"#NULO#";"PRB";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ODONTÓLOGO";"APTO";"N";1162519,68;"SUPLENTE";888;6100;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de partido político"
250000027293;"DORACI MARIANO";"#NULO#";"PRP";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL";"APTO";"N";NA;"NÃO ELEITO";2452;NA;NA;NA
250000004981;"ALINE PEREIRA CARDOSO DE SÁ BARABINOT";"#NULO#";"PSDB";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";1053871,49;"ELEITO POR MÉDIA";25769;649095,72;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000062797;"MARIA JOSÉ DOS SANTOS";"#NULO#";"PATRIOTA";"FEMININO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"PROFESSOR DE ENSINO MÉDIO";"APTO";"N";NA;"NÃO ELEITO";551;NA;NA;NA
250000011628;"FRANCISCO TADEU GARDESANI LUZ";"#NULO#";"PV";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SERVIDOR PÚBLICO FEDERAL";"APTO";"N";537667;"SUPLENTE";241;5621,7;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos"
250000006199;"ROBERTO SILVA DOS SANTOS";"#NULO#";"PC do B";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"PARDA";"OUTROS";"APTO";"N";40000;"NÃO ELEITO";351;4647,48;"Outros Recursos";"Recursos de pessoas físicas, Recursos de partido político"
250000038335;"LUIS CARLOS DA SILVA";"#NULO#";"PSDC";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"EMPRESÁRIO";"APTO";"N";37000;"NÃO ELEITO";637;NA;NA;NA
250000010847;"CLAUDIO GOMES FONSECA";"#NULO#";"PPS";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"PARDA";"PROFESSOR DE ENSINO MÉDIO";"APTO";"N";809053,51;"ELEITO POR QP";18444;66520;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
250000006152;"LOURIVALDO PRATES";"#NULO#";"PC do B";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"PARDA";"FUNILEIRO";"APTO";"N";NA;"NÃO ELEITO";716;3687,45;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000050170;"GILSON PEREIRA MENDES";"#NULO#";"PSL";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"PRETA";"PEDAGOGO";"APTO";"N";NA;"NÃO ELEITO";324;NA;NA;NA
250000058413;"JOAO AUGUSTO BARBOSA DE LIMA";"#NULO#";"PTN";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";NA;"SUPLENTE";394;NA;NA;NA
250000006151;"VALMIR FERREIRA VERAS";"#NULO#";"PC do B";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"COMERCIANTE";"APTO";"N";220000;"NÃO ELEITO";767;3317,45;"Outros Recursos";"Recursos de partido político, Recursos de pessoas físicas"
250000010882;"VINICIUS PETRONIO FERRAZ VIEIRA";"#NULO#";"PHS";"MASCULINO";"SUPERIOR COMPLETO";"DIVORCIADO(A)";"PARDA";"ADMINISTRADOR";"APTO";"N";5587189,83;"SUPLENTE";295;5301,38;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas, Recursos de outros candidatos"
250000010891;"MARCELO MOISES MOURA LIMA";"#NULO#";"PHS";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"SOLTEIRO(A)";"PARDA";"TAXISTA";"APTO";"N";NA;"SUPLENTE";740;NA;NA;NA
250000020825;"EDIR SALES";"#NULO#";"PSD";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"VEREADOR";"APTO";"S";1318092,04;"ELEITO POR QP";39062;685166,71;"Outros Recursos, Fundo Partidario";"Recursos próprios, Recursos de pessoas físicas, Recursos de partido político"
250000005782;"ANDRÉ PEREZ BOLINI";"#NULO#";"NOVO";"MASCULINO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS";"APTO";"N";8597,7;"SUPLENTE";4945;4001,59;"Outros Recursos";"Recursos de origens não identificadas, Recursos próprios, Recursos de pessoas físicas"
250000038402;"JAIME DA SILVA";"#NULO#";"PSDC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PRETA";"SERVIDOR PÚBLICO ESTADUAL";"APTO";"N";240000;"NÃO ELEITO";207;NA;NA;NA
250000010848;"ANTONIO ARGEMIRO ALVES LEITÃO";"#NULO#";"PPS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"COMERCIANTE";"APTO";"N";218000;"SUPLENTE";9527;NA;NA;NA
250000038329;"EMERALDO LOPES DE MELO";"#NULO#";"PSDC";"MASCULINO";"ENSINO FUNDAMENTAL INCOMPLETO";"DIVORCIADO(A)";"PRETA";"VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA";"APTO";"N";NA;"NÃO ELEITO";279;3091,12;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos de partido político, Recursos de pessoas físicas"
250000010910;"VIVIANE RODRIGUES DA SILVA AUGUSTO";"#NULO#";"PHS";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"ENFERMEIRO";"APTO";"N";9000;"SUPLENTE";477;NA;NA;NA
250000038419;"CARLOS ALBERTO DA CONCEIÇÃO";"#NULO#";"PSDC";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"NÃO ELEITO";260;3091,12;"Outros Recursos, Fundo Partidario";"Recursos de outros candidatos, Recursos de partido político, Recursos de pessoas físicas"
250000019198;"JOSÉ ANTONIO DE SOUZA";"#NULO#";"PTB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"COMERCIANTE";"APTO";"N";1090000;"SUPLENTE";539;NA;NA;NA
250000014877;"MOACIR CAVALCANTI DOS SANTOS";"#NULO#";"PSOL";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"VIÚVO(A)";"PARDA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";"N";NA;"SUPLENTE";1316;NA;NA;NA
250000058417;"GERALDO AMARO DA SILVA";"#NULO#";"PTN";"MASCULINO";"LÊ E ESCREVE";"CASADO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"SUPLENTE";874;142,2;"Outros Recursos";"Recursos de outros candidatos"
250000010840;"ESTER DA SILVA";"#NULO#";"PPS";"FEMININO";"SUPERIOR COMPLETO";"CASADO(A)";"PRETA";"ASSISTENTE SOCIAL";"APTO";"N";NA;"SUPLENTE";450;NA;NA;NA
250000010869;"RICARDO DONG GIM KIM";"#NULO#";"PHS";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"AMARELA";"EMPRESÁRIO";"APTO";"N";340500;"SUPLENTE";3432;120213,3;"Outros Recursos";"Recursos próprios, Recursos de outros candidatos"
250000050156;"FERNANDO SERGIO COVRE";"#NULO#";"PSL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"POLICIAL MILITAR";"APTO";"N";NA;"NÃO ELEITO";476;NA;NA;NA
250000010883;"JOSÉ MARIA TRINDADE BRANDÃO";"#NULO#";"PHS";"MASCULINO";"SUPERIOR COMPLETO";"CASADO(A)";"BRANCA";"ADMINISTRADOR";"APTO";"N";68000;"SUPLENTE";10388;18177,3;"Outros Recursos";"Recursos de pessoas físicas, Recursos de outros candidatos"
250000058415;"ZENILTON BEZERRA DE MELO";"#NULO#";"PTN";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"PARDA";"ADMINISTRADOR";"APTO";"N";197500;"SUPLENTE";448;NA;NA;NA
250000019169;"JADIR DA SILVA PORTO";"#NULO#";"PTB";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"CASADO(A)";"BRANCA";"SERVIDOR PÚBLICO MUNICIPAL";"APTO";"N";NA;"SUPLENTE";563;NA;NA;NA
250000058414;"SOCRATES DAMASCENO NOVELLI";"#NULO#";"PTN";"MASCULINO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"EMPRESÁRIO";"APTO";"N";NA;"SUPLENTE";918;NA;NA;NA
250000038393;"IRENE DE FÁTIMA DE MEDEIROS TARABORELLI";"#NULO#";"PSDC";"FEMININO";"ENSINO MÉDIO COMPLETO";"DIVORCIADO(A)";"BRANCA";"COMERCIANTE";"APTO";"N";350000;"NÃO ELEITO";23;NA;NA;NA
250000014862;"JOSÉ NILO DE ARAÚJO PEREIRA";"#NULO#";"PSOL";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"GARÇOM";"APTO";"N";12000;"SUPLENTE";504;NA;NA;NA
250000006162;"ALEX OLIVEIRA GARCIA";"#NULO#";"PC do B";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SERVIDOR PÚBLICO ESTADUAL";"APTO";"N";20000;"NÃO ELEITO";233;3217,45;"Outros Recursos";"Recursos de pessoas físicas, Recursos de partido político"
250000020793;"ADEMILTON ARAÚJO AGRA";"#NULO#";"PMDB";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"COMERCIANTE";"APTO";"N";180200;"SUPLENTE";975;NA;NA;NA
250000040610;"ZILDA LOPES DO CARMO";"#NULO#";"SD";"FEMININO";"ENSINO MÉDIO COMPLETO";"SOLTEIRO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";"N";NA;"NÃO ELEITO";6;NA;NA;NA
250000093257;"ARMINDO ALBINO MUNHOZ";"#NULO#";"PRP";"MASCULINO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"APOSENTADO (EXCETO SERVIDOR PÚBLICO)";"APTO";"N";6000;"NÃO ELEITO";212;NA;NA;NA
250000020829;"FABIO ARCO E FLEXA VEIGA";"#NULO#";"PSD";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"SOLTEIRO(A)";"BRANCA";"OUTROS";"APTO";"N";NA;"SUPLENTE";592;NA;NA;NA
250000022109;"ANTONINHA JOSELI PEREIRA";"#NULO#";"PR";"FEMININO";"ENSINO MÉDIO COMPLETO";"CASADO(A)";"BRANCA";"COMERCIANTE";"APTO";"N";15200;"SUPLENTE";29;NA;NA;NA
250000006146;"FABIO ADONIS PEREIRA";"#NULO#";"PC do B";"MASCULINO";"SUPERIOR INCOMPLETO";"CASADO(A)";"BRANCA";"SERVIDOR PÚBLICO MUNICIPAL";"APTO";"N";70188,98;"NÃO ELEITO";2015;17846,25;"Fundo Partidario, Outros Recursos";"Recursos de partido político"
250000038404;"JEAN PAULO DA SILVA";"#NULO#";"PSDC";"MASCULINO";"SUPERIOR COMPLETO";"SOLTEIRO(A)";"BRANCA";"SOCIÓLOGO";"APTO";"N";7000;"NÃO ELEITO";389;NA;NA;NA
250000038406;"JOSÉ ANTÔNIO DE SOUZA";"#NULO#";"PSDC";"MASCULINO";"ENSINO MÉDIO INCOMPLETO";"DIVORCIADO(A)";"PRETA";"COMERCIANTE";"APTO";"N";NA;"NÃO ELEITO";42;NA;NA;NA
250000038403;"JASIEL PEREIRA GARCIA";"#NULO#";"PSDC";"MASCULINO";"ENSINO FUNDAMENTAL COMPLETO";"SOLTEIRO(A)";"BRANCA";"MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS";"APTO";"N";NA;"NÃO ELEITO";333;NA;NA;NA
250000006195;"MARIA CICERA MINEIRO DA SILVA";"#NULO#";"PC do B";"FEMININO";"SUPERIOR INCOMPLETO";"SOLTEIRO(A)";"PRETA";"OUTROS";"APTO";"N";NA;"NÃO ELEITO";921;16041,85;"Outros Recursos";"Recursos próprios, Recursos de partido político"
250000020815;"MARIA DA CONCEIÇÃO CHAVES";"#NULO#";"PMDB";"FEMININO";"ENSINO MÉDIO INCOMPLETO";"CASADO(A)";"BRANCA";"AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS";"APTO";"N";NA;"SUPLENTE";308;900;"Outros Recursos";"Recursos próprios, Recursos de pessoas físicas"
